0.194205  1.64472  0.00485581  1.03677
0.222742  1.63406  0.00622126  1.03166
0.196425  1.65032  0.00985971  1.03682
0.223992  1.63278  0.0101356  1.03159
0.250271  1.62858  0.0152565  1.02752
0.22792  1.61737  0.0102591  1.03109
0.254263  1.60757  0.00907079  1.02706
0.283063  1.61136  0.0114135  1.02353
0.259553  1.6257  0.0146208  1.027
0.284708  1.59541  0.0103323  1.02372
0.313926  1.58716  0.0117464  1.02124
0.339734  1.54146  0.0186405  1.01861
0.315681  1.57758  0.0100241  1.02113
0.344169  1.54111  0.0103662  1.01846
0.372299  1.51438  0.0134008  1.01583
